"SCD_RxCUI","Status","DF_str","SCD_str","ROUTE_rxt","NEWDF_rxt","Original Term Name","Original Term Source","Proposed Attribute ID","Proposed Attribute Category","Proposed Attribute Attribute","Proposed Term ID","Proposed Term Parent ID","Proposed Term Name"
"904809","Complete","Prefilled Syringe","55 ML Hydromorphone Hydrochloride 0.1 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 55 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"897763","Complete","Prefilled Syringe","25 ML Hydromorphone Hydrochloride 0.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 25 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"897763","Complete","Prefilled Syringe","25 ML Hydromorphone Hydrochloride 0.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 25 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"897763","Complete","Prefilled Syringe","25 ML Hydromorphone Hydrochloride 0.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 25 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"897763","Complete","Prefilled Syringe","25 ML Hydromorphone Hydrochloride 0.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 25 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"897763","Complete","Prefilled Syringe","25 ML Hydromorphone Hydrochloride 0.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 25 ml","Prefilled Syringe 25 ml","RxTerms","8","Delivery Device","Capacity","668","0","25 ml"
"897763","Complete","Prefilled Syringe","25 ML Hydromorphone Hydrochloride 0.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 25 ml","Prefilled Syringe 25 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"897763","Complete","Prefilled Syringe","25 ML Hydromorphone Hydrochloride 0.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 25 ml","Prefilled Syringe 25 ml","RxTerms","6","Administration","Method","453","0","Injection"
"897763","Complete","Prefilled Syringe","25 ML Hydromorphone Hydrochloride 0.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 25 ml","Prefilled Syringe 25 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"897763","Complete","Prefilled Syringe","25 ML Hydromorphone Hydrochloride 0.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 25 ml","Prefilled Syringe 25 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"897763","Complete","Prefilled Syringe","25 ML Hydromorphone Hydrochloride 0.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 25 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","Metered Dose Inhaler","NDFRT","7","Delivery Device","Type","439","437","Metered Dose Inhaler"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","Metered Dose Inhaler","NDFRT","6","Administration","Method","452","0","Inhalation"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","Metered Dose Inhaler","NDFRT","5","Administration","Route","536","0","Intrapulmonary route"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","Metered Dose Inhaler","NDFRT","2","Dose Form","Delivery Form","394","0","Aerosol"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","MDI 104 puff","RxTerms","8","Delivery Device","Capacity","642","0","104 puff"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","MDI 104 puff","RxTerms","7","Delivery Device","Type","439","437","Metered Dose Inhaler"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","MDI 104 puff","RxTerms","6","Administration","Method","452","0","Inhalation"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","MDI 104 puff","RxTerms","5","Administration","Route","536","0","Intrapulmonary route"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","MDI 104 puff","RxTerms","2","Dose Form","Delivery Form","394","0","Aerosol"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","Inhalant","RxTerms","7","Delivery Device","Type","437","0","Inhaler"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","Inhalant","RxTerms","6","Administration","Method","452","0","Inhalation"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","Inhalant","RxTerms","5","Administration","Route","536","0","Intrapulmonary route"
"897296","Complete","Metered Dose Inhaler","104 ACTUAT Nedocromil Sodium 1.75 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 104 puff","Inhalant","RxTerms","2","Dose Form","Delivery Form","394","0","Aerosol"
"896324","Complete","Nasal Inhaler","60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 60 puff","Nasal","RxTerms","5","Administration","Route","559","0","Nasal route"
"896324","Complete","Nasal Inhaler","60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 60 puff","Nasal Inhaler","NDFRT","7","Delivery Device","Type","437","0","Inhaler"
"896324","Complete","Nasal Inhaler","60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 60 puff","Nasal Inhaler","NDFRT","6","Administration","Method","452","0","Inhalation"
"896324","Complete","Nasal Inhaler","60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 60 puff","Nasal Inhaler","NDFRT","5","Administration","Route","559","0","Nasal route"
"896324","Complete","Nasal Inhaler","60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 60 puff","Nasal Inhaler","NDFRT","2","Dose Form","Delivery Form","394","0","Aerosol"
"896324","Complete","Nasal Inhaler","60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 60 puff","Inhaler 60 puff","RxTerms","8","Delivery Device","Capacity","692","0","60 puff"
"896324","Complete","Nasal Inhaler","60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 60 puff","Inhaler 60 puff","RxTerms","7","Delivery Device","Type","437","0","Inhaler"
"896324","Complete","Nasal Inhaler","60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 60 puff","Inhaler 60 puff","RxTerms","6","Administration","Method","452","0","Inhalation"
"896324","Complete","Nasal Inhaler","60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 60 puff","Inhaler 60 puff","RxTerms","5","Administration","Route","536","0","Intrapulmonary route"
"896324","Complete","Nasal Inhaler","60 ACTUAT Fluticasone propionate 0.05 MG/ACTUAT Nasal Inhaler","Nasal","Inhaler 60 puff","Inhaler 60 puff","RxTerms","2","Dose Form","Delivery Form","394","0","Aerosol"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","Metered Dose Inhaler","NDFRT","7","Delivery Device","Type","439","437","Metered Dose Inhaler"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","Metered Dose Inhaler","NDFRT","6","Administration","Method","452","0","Inhalation"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","Metered Dose Inhaler","NDFRT","5","Administration","Route","536","0","Intrapulmonary route"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","Metered Dose Inhaler","NDFRT","2","Dose Form","Delivery Form","394","0","Aerosol"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","MDI 120 puff","RxTerms","8","Delivery Device","Capacity","645","0","120 puff"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","MDI 120 puff","RxTerms","7","Delivery Device","Type","439","437","Metered Dose Inhaler"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","MDI 120 puff","RxTerms","6","Administration","Method","452","0","Inhalation"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","MDI 120 puff","RxTerms","5","Administration","Route","536","0","Intrapulmonary route"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","MDI 120 puff","RxTerms","2","Dose Form","Delivery Form","394","0","Aerosol"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","Inhalant","RxTerms","7","Delivery Device","Type","437","0","Inhaler"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","Inhalant","RxTerms","6","Administration","Method","452","0","Inhalation"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","Inhalant","RxTerms","5","Administration","Route","536","0","Intrapulmonary route"
"895994","Complete","Metered Dose Inhaler","120 ACTUAT Fluticasone propionate 0.044 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 120 puff","Inhalant","RxTerms","2","Dose Form","Delivery Form","394","0","Aerosol"
"894911","Complete","Prefilled Syringe","0.7 ML Morphine Sulfate 14.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.7 ml","Prefilled Syringe","NDFRT","7","Delivery Device","Type","445","444","Prefilled Syringe"
"894911","Complete","Prefilled Syringe","0.7 ML Morphine Sulfate 14.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.7 ml","Prefilled Syringe","NDFRT","6","Administration","Method","453","0","Injection"
"894911","Complete","Prefilled Syringe","0.7 ML Morphine Sulfate 14.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.7 ml","Prefilled Syringe","NDFRT","2","Dose Form","Delivery Form","396","0","Liquid"
"894911","Complete","Prefilled Syringe","0.7 ML Morphine Sulfate 14.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.7 ml","Prefilled Syringe","NDFRT","1","Dose Form","Drug Form","396","0","Liquid"
"894911","Complete","Prefilled Syringe","0.7 ML Morphine Sulfate 14.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.7 ml","Prefilled Syringe 0.7 ml","RxTerms","8","Delivery Device","Capacity","626","0","0.7 ml"
"894911","Complete","Prefilled Syringe","0.7 ML Morphine Sulfate 14.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.7 ml","Prefilled Syringe 0.7 ml","RxTerms","7","Delivery Device","Type","445","444","Prefilled Syringe"
"894911","Complete","Prefilled Syringe","0.7 ML Morphine Sulfate 14.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.7 ml","Prefilled Syringe 0.7 ml","RxTerms","6","Administration","Method","453","0","Injection"
"894911","Complete","Prefilled Syringe","0.7 ML Morphine Sulfate 14.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.7 ml","Prefilled Syringe 0.7 ml","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"894911","Complete","Prefilled Syringe","0.7 ML Morphine Sulfate 14.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.7 ml","Prefilled Syringe 0.7 ml","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"894911","Complete","Prefilled Syringe","0.7 ML Morphine Sulfate 14.3 MG/ML Prefilled Syringe","Injectable","Prefilled Syringe 0.7 ml","Injectable","RxTerms","6","Administration","Method","453","0","Injection"
"890780","Complete","Prefilled Applicator","5000 MG Butoconazole nitrate 20 MG/ML Prefilled Applicator","Prefilled Applicator","Prefilled Applicator 5000 mg","Prefilled Applicator","RxTerms","7","Delivery Device","Type","432","431","Prefilled Applicator"
"890780","Complete","Prefilled Applicator","5000 MG Butoconazole nitrate 20 MG/ML Prefilled Applicator","Prefilled Applicator","Prefilled Applicator 5000 mg","Prefilled Applicator","NDFRT","7","Delivery Device","Type","432","431","Prefilled Applicator"
"890780","Complete","Prefilled Applicator","5000 MG Butoconazole nitrate 20 MG/ML Prefilled Applicator","Prefilled Applicator","Prefilled Applicator 5000 mg","Prefilled Applicator 5000 mg","RxTerms","8","Delivery Device","Capacity","686","0","5000 mg"
"890780","Complete","Prefilled Applicator","5000 MG Butoconazole nitrate 20 MG/ML Prefilled Applicator","Prefilled Applicator","Prefilled Applicator 5000 mg","Prefilled Applicator 5000 mg","RxTerms","7","Delivery Device","Type","432","431","Prefilled Applicator"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","Oral Liquid","RxTerms","5","Administration","Route","564","0","Oral route"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","Oral Liquid","RxTerms","2","Dose Form","Delivery Form","396","0","Liquid"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","Oral Liquid","RxTerms","1","Dose Form","Drug Form","396","0","Liquid"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","Extended Release Suspension","NDFRT","6","Administration","Method","457","0","Swallow"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","Extended Release Suspension","NDFRT","5","Administration","Route","564","0","Oral route"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","Extended Release Suspension","NDFRT","4","Dose Form","Extended Release Time","705","0","Extended Release"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","Extended Release Suspension","NDFRT","2","Dose Form","Delivery Form","404","396","Suspension"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","Extended Release Suspension","NDFRT","1","Dose Form","Drug Form","404","396","Suspension"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","24 HR XR Susp","RxTerms","6","Administration","Method","457","0","Swallow"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","24 HR XR Susp","RxTerms","5","Administration","Route","564","0","Oral route"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","24 HR XR Susp","RxTerms","4","Dose Form","Extended Release Time","665","0","24 HR"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","24 HR XR Susp","RxTerms","2","Dose Form","Delivery Form","404","396","Suspension"
"885878","Complete","Extended Release Suspension","24 HR Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension","Oral Liquid","24 HR XR Susp","24 HR XR Susp","RxTerms","1","Dose Form","Drug Form","404","396","Suspension"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","Metered Dose Inhaler","NDFRT","7","Delivery Device","Type","439","437","Metered Dose Inhaler"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","Metered Dose Inhaler","NDFRT","6","Administration","Method","452","0","Inhalation"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","Metered Dose Inhaler","NDFRT","5","Administration","Route","536","0","Intrapulmonary route"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","Metered Dose Inhaler","NDFRT","2","Dose Form","Delivery Form","394","0","Aerosol"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","MDI 270 puff","RxTerms","8","Delivery Device","Capacity","669","0","270 puff"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","MDI 270 puff","RxTerms","7","Delivery Device","Type","439","437","Metered Dose Inhaler"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","MDI 270 puff","RxTerms","6","Administration","Method","452","0","Inhalation"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","MDI 270 puff","RxTerms","5","Administration","Route","536","0","Intrapulmonary route"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","MDI 270 puff","RxTerms","2","Dose Form","Delivery Form","394","0","Aerosol"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","Inhalant","RxTerms","7","Delivery Device","Type","437","0","Inhaler"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","Inhalant","RxTerms","6","Administration","Method","452","0","Inhalation"
"883806","Complete","Metered Dose Inhaler","270 ACTUAT Epinephrine 0.22 MG/ACTUAT Metered Dose Inhaler","Inhalant","MDI 270 puff","Inhalant","RxTerms","5","Administration","Route","536","0","Intrapulmonary route"
